dialog.file<-key;dialog.actor->actor.id;dialog.who->character.id;dialog.from->character.id;dialog.to->character.id;dialog.text
DIA_JERGAN_DIEGO_13_01.WAV;13;Jergan;Jergan;Bezimienny;Diego? To był jeden z kretów Silvestra. Ale się ulotnił.
DIA_JERGAN_DIEGO_13_02.WAV;13;Jergan;Jergan;Bezimienny;Widziałem go z dwoma rycerzami i jakąś skrzynią, niedaleko stąd.
DIA_JERGAN_DIEGO_13_03.WAV;13;Jergan;Jergan;Bezimienny;Widzisz stąd starą wieżę strażniczą, tak? Idź tam, a potem w stronę zamku.
DIA_JERGAN_DIEGO_13_04.WAV;13;Jergan;Jergan;Bezimienny;Po prawej stronie jest ścieżka przez skały. Tamtędy właśnie poszli.
DIA_JERGAN_LEADER_13_00.WAV;13;Jergan;Jergan;Bezimienny;Więc zabiłeś przywódcę stada. Zabrałeś pazury tej bestii?
DIA_JERGAN_LEADER_15_01.WAV;15;Jergan;Bezimienny;Jergan;Tak.
DIA_JERGAN_LEADER_13_02.WAV;13;Jergan;Jergan;Bezimienny;Na pewno są dużą warte. Są tacy, co zbierają takie rzeczy.
DIA_JERGAN_LEADER_13_03.WAV;13;Jergan;Jergan;Bezimienny;Jeżeli znajdziesz dobrego kupca, to dostaniesz za to niezłą sumkę w złocie.
DIA_JERGAN_LEADER_15_04.WAV;15;Jergan;Bezimienny;Jergan;Nie.
DIA_JERGAN_LEADER_13_05.WAV;13;Jergan;Jergan;Bezimienny;Powinieneś tak zrobić. Jestem pewien, że są warte fortunę.
DIA_GRIMES_HALLO_05_00.WAV;5;Grimes;Grimes;Bezimienny;To ty? Kto by pomyślał, że się jeszcze spotkamy.
DIA_GRIMES_HALLO_05_01.WAV;5;Grimes;Grimes;Bezimienny;Wygląda na to, że obaj wiemy, jak utrzymać się przy życiu. Jak widzisz, zajmuję się teraz górnictwem.
DIA_GRIMES_ERZ_15_00.WAV;15;Grimes;Bezimienny;Grimes;Ile rudy udało wam się wydobyć?
DIA_GRIMES_ERZ_05_01.WAV;5;Grimes;Grimes;Bezimienny;Kilka skrzyń. Ale nic już tutaj nie zostało.
DIA_GRIMES_ERZ_05_02.WAV;5;Grimes;Grimes;Bezimienny;Paladyn Marcos postanowił zabrać rudę do zamku, ponieważ bezustannie atakowali nas orkowie.
DIA_GRIMES_WEG_15_00.WAV;15;Grimes;Bezimienny;Grimes;Czy wiesz, w którą stronę udał się Marcos?
DIA_GRIMES_WEG_05_01.WAV;5;Grimes;Grimes;Bezimienny;Nie wybrał najkrótszej drogi - zamierzał przekroczyć rzekę na jej zamarzniętym odcinku.
DIA_GRIMES_WEG_05_02.WAV;5;Grimes;Grimes;Bezimienny;Planował zatoczyć łuk i dotrzeć do zamku od zachodniej strony.
DIA_GRIMES_GRIMES_15_00.WAV;15;Grimes;Bezimienny;Grimes;Czy chciałbyś opuścić dolinę?
DIA_GRIMES_GRIMES_05_01.WAV;5;Grimes;Grimes;Bezimienny;Nie, będę dalej zajmował się wydobyciem.
DIA_GRIMES_GRIMES_05_02.WAV;5;Grimes;Grimes;Bezimienny;Nie pozwolę, by powstrzymało mnie paru zgniłych orków. Miewałem już gorsze problemy.
DIA_GRIMES_GRIMES_05_03.WAV;5;Grimes;Grimes;Bezimienny;Kiedyś na przykład drążyliśmy tunel w starej kopalni i nagle wdarła się tam woda...
DIA_GRIMES_GRIMES_05_04.WAV;5;Grimes;Grimes;Bezimienny;Ale to stare dzieje.
DIA_GRIMES_PERM_15_00.WAV;15;Grimes;Bezimienny;Grimes;Jak idzie praca?
DIA_GRIMES_PERM_05_01.WAV;5;Grimes;Grimes;Bezimienny;Te skały są cholernie twarde.
DIA_GAERTNER_JOB_15_00.WAV;15;Gaertner;Bezimienny;Gaertner;Co tutaj robisz?
DIA_GAERTNER_JOB_09_01.WAV;9;Gaertner;Gaertner;Bezimienny;A jak sądzisz, hę? Jestem ogrodnikiem, zajmuję się ogrodem.
DIA_GAERTNER_JOB_15_02.WAV;15;Gaertner;Bezimienny;Gaertner;Nie masz tu zbyt wiele towarzystwa, co?
DIA_GAERTNER_JOB_09_03.WAV;9;Gaertner;Gaertner;Bezimienny;Nie, i dobrze mi z tym. Przynajmniej mam spokój.
DIA_GAERTNER_JOB_09_04.WAV;9;Gaertner;Gaertner;Bezimienny;Raz chcieli mnie wpakować do Kolonii za zabójstwo jednego gościa.
DIA_GAERTNER_JOB_09_05.WAV;9;Gaertner;Gaertner;Bezimienny;Ale ponieważ gubernator Larius potrzebował ogrodnika, pozwolili mi tu zostać.
DIA_GAERTNER_JOB_09_06.WAV;9;Gaertner;Gaertner;Bezimienny;Z czasem ten ogród stał się moim domem. Bardzo się cieszę, że tak się stało.
DIA_GAERTNER_PLANTS_15_00.WAV;15;Gaertner;Bezimienny;Gaertner;Czy hodujesz również jakieś zioła?
DIA_GAERTNER_PLANTS_09_01.WAV;9;Gaertner;Gaertner;Bezimienny;Nawet kilka. Mam tutaj ogniste ziele i ogniste pokrzywy. Próbowałem też hodować bagienne ziele, ale nie za bardzo chce rosnąć w tych warunkach.
DIA_GAERTNER_PLANTS_09_02.WAV;9;Gaertner;Gaertner;Bezimienny;Mam trochę świeżo ściętych roślin, więc gdybyś chciał coś kupić...
DIA_GAERTNER_TRADE_15_00.WAV;15;Gaertner;Bezimienny;Gaertner;Pokaż mi swoje towary.
DIA_GAERTNER_KRAUTABAK_15_00.WAV;15;Gaertner;Bezimienny;Gaertner;Mam tu trochę ziela. Chcesz sobie zapalić?
DIA_GAERTNER_KRAUTABAK_09_01.WAV;9;Gaertner;Gaertner;Bezimienny;Sam nie wiem... A zresztą, dawaj je tutaj. Skręcę sobie jednego.
DIA_GAERTNER_KRAUTABAK_09_02.WAV;9;Gaertner;Gaertner;Bezimienny;Kh... kh.... Kh....
DIA_GAERTNER_KRAUTABAK_09_03.WAV;9;Gaertner;Gaertner;Bezimienny;Mocny towar. Chyba już mi wystarczy.
DIA_GAERTNER_SIGN_09_00.WAV;9;Gaertner;Gaertner;Bezimienny;A więc jesteś jednym z nas. Mam dla ciebie pożyteczną wskazówkę.
DIA_GAERTNER_SIGN_09_01.WAV;9;Gaertner;Gaertner;Bezimienny;W okolicznych domach bardzo często znajdziesz skrytki, otwierane przez naciśnięcie ukrytego przycisku.
DIA_GAERTNER_SIGN_09_02.WAV;9;Gaertner;Gaertner;Bezimienny;Ludzie zwykle trzymają w nich kosztowności.
DIA_BILGOT_HALLO_05_00.WAV;5;Bilgot;Bilgot;Bezimienny;Hej, skąd przyszedłeś? Może z zamku?
DIA_BILGOT_HALLO_ZUFALL_15_00.WAV;15;Bilgot;Bezimienny;Bilgot;Wpadłem tu przez przypadek...
DIA_BILGOT_HALLO_ZUFALL_05_01.WAV;5;Bilgot;Bilgot;Bezimienny;Ej, nikt tu nie trafia przez PRZYPADEK. Wszyscy jesteśmy skazani - otoczeni przez zębacze!
DIA_BILGOT_HALLO_ZUFALL_05_02.WAV;5;Bilgot;Bilgot;Bezimienny;Codziennie kolejny z nas gryzie ziemię.
DIA_BILGOT_HALLO_ZUFALL_05_03.WAV;5;Bilgot;Bilgot;Bezimienny;Nie chcesz mi powiedzieć, skąd przyszedłeś? Dobra - w takim razie niech cię zębacze zeżrą!
DIA_BILGOT_HALLO_BURG_15_00.WAV;15;Bilgot;Bezimienny;Bilgot;Tak, przyszedłem z zamku, a co?
DIA_BILGOT_HALLO_BURG_05_01.WAV;5;Bilgot;Bilgot;Bezimienny;Jak wygląda sytuacja?
DIA_BILGOT_HALLO_BURG_15_02.WAV;15;Bilgot;Bezimienny;Bilgot;Nie lepiej niż tu. Orkowie nadal tam są, jeśli o to pytasz.
DIA_BILGOT_HALLO_BURG_05_03.WAV;5;Bilgot;Bilgot;Bezimienny;Cholera. Nigdzie nie jesteś bezpieczny.
DIA_BILGOT_HALLO_BURG_05_04.WAV;5;Bilgot;Bilgot;Bezimienny;Coś ci powiem. Gdybym nie był tak przerażony, już dawno bym się stąd zmył.
DIA_BILGOT_JOB_15_00.WAV;15;Bilgot;Bezimienny;Bilgot;A co tu właściwie robisz?
DIA_BILGOT_JOB_05_01.WAV;5;Bilgot;Bilgot;Bezimienny;A, robię tu za chłopca na posyłki. Zanieś to tam, miej na oku zębacze, Bilgot chodź tu, Bilgot idź tam...
DIA_BILGOT_JOB_05_02.WAV;5;Bilgot;Bilgot;Bezimienny;Mogłem zostać w domu z moją starą. Tam było tak samo, ale mogłem przynajmniej porządnie zjeść.
DIA_BILGOT_JOB_05_03.WAV;5;Bilgot;Bilgot;Bezimienny;A teraz jestem ostatnim niedobitkiem z kontyngentu przydzielonego do Fajetha.
DIA_BILGOT_JOB_05_04.WAV;5;Bilgot;Bilgot;Bezimienny;Skąd miałem wiedzieć, że ta ekspedycja nie wróci?
DIA_BILGOT_JOB_05_05.WAV;5;Bilgot;Bilgot;Bezimienny;Mój kumpel, Olav, ulotnił się. Może JEMU się udało...
DIA_BILGOT_HILFE_15_00.WAV;15;Bilgot;Bezimienny;Bilgot;Co wiesz o zębaczach?
DIA_BILGOT_HILFE_05_01.WAV;5;Bilgot;Bilgot;Bezimienny;A czemu chcesz to wiedzieć? Tylko nie mów, że jesteś po prostu ciekawy!
DIA_BILGOT_HILFE_15_02.WAV;15;Bilgot;Bezimienny;Bilgot;Zamierzam zapolować na te zębacze.
DIA_BILGOT_HILFE_05_03.WAV;5;Bilgot;Bilgot;Bezimienny;To szaleństwo. Obserwowałem je - to krwiożercze bestie.
DIA_BILGOT_HILFE_15_04.WAV;15;Bilgot;Bezimienny;Bilgot;No to powiedz mi, co o nich wiesz.
DIA_BILGOT_HILFE_05_05.WAV;5;Bilgot;Bilgot;Bezimienny;Hmmm... Mógłbym ci pomóc, ale pod jednym warunkiem!
DIA_BILGOT_HILFE_15_06.WAV;15;Bilgot;Bezimienny;Bilgot;Czego chcesz?
DIA_BILGOT_HILFE_05_07.WAV;5;Bilgot;Bilgot;Bezimienny;Jeśli uda ci się pozabijać zębacze, to mnie stąd wyciągniesz!
DIA_BILGOT_HILFE_05_08.WAV;5;Bilgot;Bilgot;Bezimienny;Nie wytrzymam tu dłużej. Rozmawiałeś z Fedem? Ten facet to kompletny wrak - nie chcę skończyć jak on.
DIA_BILGOT_KNOWSLEADSNAPPER_15_00.WAV;15;Bilgot;Bezimienny;Bilgot;Powiedz mi, co wiesz. Wtedy cię stąd zabiorę.
DIA_BILGOT_KNOWSLEADSNAPPER_05_01.WAV;5;Bilgot;Bilgot;Bezimienny;Wiedziałem, że mogę na ciebie liczyć. No to słuchaj. Dość długo obserwowałem zębacze.
DIA_BILGOT_KNOWSLEADSNAPPER_05_02.WAV;5;Bilgot;Bilgot;Bezimienny;Są bardzo sprytne i jakoś się... porozumiewają. Nigdy nie chodzą same. Atakują całym stadem.
DIA_BILGOT_KNOWSLEADSNAPPER_05_03.WAV;5;Bilgot;Bilgot;Bezimienny;Ale jest coś jeszcze. Wśród nich jest jakiś inny jaszczur. Rzadko się pokazuje, ale go widziałem.
DIA_BILGOT_KNOWSLEADSNAPPER_05_04.WAV;5;Bilgot;Bilgot;Bezimienny;Inne zębacze pochylają łby, kiedy przechodzi, ale ciągle go obserwują.
DIA_BILGOT_KNOWSLEADSNAPPER_05_05.WAV;5;Bilgot;Bilgot;Bezimienny;Dopóki ten jeden się nie ruszy, reszta też nie.
DIA_BILGOT_KNOWSLEADSNAPPER_15_06.WAV;15;Bilgot;Bezimienny;Bilgot;Gdzie znajdę to cholerne bydlę?
DIA_BILGOT_KNOWSLEADSNAPPER_05_07.WAV;5;Bilgot;Bilgot;Bezimienny;Widziałem go koło schodów prowadzących do starej wieży strażniczej.
DIA_BILGOT_KNOWSLEADSNAPPER_15_08.WAV;15;Bilgot;Bezimienny;Bilgot;Świetnie. Chyba zrozumiałem. Dziękuję!
DIA_BILGOT_KNOWSLEADSNAPPER_05_09.WAV;5;Bilgot;Bilgot;Bezimienny;Pamiętaj, dałeś mi słowo!
DIA_BILGOT_TAKEYOUWITHME_15_00.WAV;15;Bilgot;Bezimienny;Bilgot;Pora ruszać, Bilgot! Pakuj manatki.
DIA_BILGOT_TAKEYOUWITHME_05_03.WAV;5;Bilgot;Bilgot;Bezimienny;Jestem gotowy!
DIA_BILGOT_LAUFSCHNELLER_15_00.WAV;15;Bilgot;Bezimienny;Bilgot;Nie możesz iść trochę szybciej?!
DIA_BILGOT_LAUFSCHNELLER_05_01.WAV;5;Bilgot;Bilgot;Bezimienny;Idę tak szybko, jak daję radę.
DIA_BILGOT_BEIBRUECKEANGEKOMMEN_15_00.WAV;15;Bilgot;Bezimienny;Bilgot;Dobra, jesteśmy. A teraz szybko. Ten teren jest niepewny!
DIA_BILGOT_BEIBRUECKEANGEKOMMEN_05_01.WAV;5;Bilgot;Bilgot;Bezimienny;Dziękuję!
DIA_BILGOT_BEIBRUECKEANGEKOMMEN_15_02.WAV;15;Bilgot;Bezimienny;Bilgot;Nie daj się zjeść. Szkoda by cię było.
DIA_BILGOT_BEIBRUECKEANGEKOMMEN_05_03.WAV;5;Bilgot;Bilgot;Bezimienny;Żegnaj!
DIA_BILGOT_LETZTEPAUSE_15_00.WAV;15;Bilgot;Bezimienny;Bilgot;Co tu robisz? Myślałem, że szedłeś do przełęczy?
DIA_BILGOT_LETZTEPAUSE_05_01.WAV;5;Bilgot;Bilgot;Bezimienny;Już nie mogę. Pozwól mi chwilę odpocząć. Dam radę. Nie martw się!
DIA_BILGOT_LETZTEPAUSE_15_02.WAV;15;Bilgot;Bezimienny;Bilgot;Skoro tak twierdzisz.
DIA_BILGOT_LETZTEPAUSE_05_03.WAV;5;Bilgot;Bilgot;Bezimienny;Tylko krótka przerwa.
DIA_BILGOT_OLAV_15_00.WAV;15;Bilgot;Bezimienny;Bilgot;Znalazłem Olava.
DIA_BILGOT_OLAV_05_01.WAV;5;Bilgot;Bilgot;Bezimienny;Jak się ma?
DIA_BILGOT_OLAV_15_02.WAV;15;Bilgot;Bezimienny;Bilgot;Nie żyje. Wilki go zjadły.
DIA_BILGOT_OLAV_05_03.WAV;5;Bilgot;Bilgot;Bezimienny;O, cholera. Mam nadzieję, że chociaż ja zdołam się stąd wyrwać.
DIA_HARAD_HALLO_12_00.WAV;12;Harad;Harad;Bezimienny;Czego chcesz?
DIA_HARAD_ARBEIT_15_00.WAV;15;Harad;Bezimienny;Harad;Szukam pracy!
DIA_HARAD_ARBEIT_12_01.WAV;12;Harad;Harad;Bezimienny;Hmmm... przydałby mi się nowy czeladnik.
DIA_HARAD_ARBEIT_12_02.WAV;12;Harad;Harad;Bezimienny;Brian niedługo skończy terminowanie i wyjedzie z miasta.
DIA_HARAD_ARBEIT_12_03.WAV;12;Harad;Harad;Bezimienny;Umiesz coś?
DIA_HARAD_ARBEIT_15_04.WAV;15;Harad;Bezimienny;Harad;Jeśli pytasz, czy znam się trochę na kowalstwie...
DIA_HARAD_ARBEIT_12_05.WAV;12;Harad;Harad;Bezimienny;Nie. Nie o to mi chodziło.
DIA_HARAD_ARBEIT_12_06.WAV;12;Harad;Harad;Bezimienny;Wcześniej czy później orkowie zaczną oblężenie miasta, a wtedy liczyć się będą tylko ci, którzy mogą stanąć w jego obronie.
DIA_HARAD_ARBEIT_12_07.WAV;12;Harad;Harad;Bezimienny;Nie przyjmę na czeladnika kogoś, kto przyniesie mi hańbę, uciekając z miasta razem z kobietami i nierobami, zamiast walczyć ramię w ramię z prawdziwymi mężczyznami.
DIA_HARAD_TAUGENICHTS_15_00.WAV;15;Harad;Bezimienny;Harad;Nie jestem żadnym nierobem!
DIA_HARAD_TAUGENICHTS_12_01.WAV;12;Harad;Harad;Bezimienny;To wielkie słowa! Potrafisz je poprzeć wielkimi czynami?
DIA_HARAD_TAUGENICHTS_15_02.WAV;15;Harad;Bezimienny;Harad;Do czego zmierzasz?
DIA_HARAD_TAUGENICHTS_12_03.WAV;12;Harad;Harad;Bezimienny;Przynieś mi broń orka.
DIA_HARAD_TAUGENICHTS_12_04.WAV;12;Harad;Harad;Bezimienny;W pobliżu miasta widziano orków. Przy odrobinie szczęścia nie będziesz musiał długo szukać.
DIA_HARAD_TAUGENICHTS_12_05.WAV;12;Harad;Harad;Bezimienny;Jeżeli uda ci się pokonać jednego z nich, przyjmę cię na czeladnika.
DIA_HARAD_TAUGENICHTS_12_06.WAV;12;Harad;Harad;Bezimienny;Zakładając oczywiście, że zgodzą się na to pozostali mistrzowie.
DIA_HARAD_ORCRUNNING_15_00.WAV;15;Harad;Bezimienny;Harad;Porozmawiajmy jeszcze raz o tej sprawie z orkiem...
DIA_HARAD_ORCRUNNING_12_01.WAV;12;Harad;Harad;Bezimienny;Co?
DIA_HARAD_ORCRUNNING_TOOHARD_15_00.WAV;15;Harad;Bezimienny;Harad;Ork to diabelnie twardy przeciwnik...
DIA_HARAD_ORCRUNNING_TOOHARD_12_01.WAV;12;Harad;Harad;Bezimienny;Hmmm... kiedy na ciebie patrzę, to myślę, że możesz mieć rację. Na twoich kościach nie ma za wiele mięsa. Ale potrafię to zmienić.
DIA_HARAD_ORCRUNNING_TOOHARD_12_02.WAV;12;Harad;Harad;Bezimienny;Niemniej jednak musisz mi dowieść, że nie brak ci odwagi do walki.
DIA_HARAD_ORCRUNNING_TOOHARD_15_03.WAV;15;Harad;Bezimienny;Harad;Nie może to być coś troszkę mniejszego?
DIA_HARAD_ORCRUNNING_TOOHARD_12_04.WAV;12;Harad;Harad;Bezimienny;Hmmm... Hakon, handlarz bronią z targowiska, powiedział mi, że kilka dni temu napadli go bandyci.
DIA_HARAD_ORCRUNNING_TOOHARD_12_05.WAV;12;Harad;Harad;Bezimienny;Te bydlaki włóczą się podobno gdzieś za wschodnią bramą.
DIA_HARAD_ORCRUNNING_TOOHARD_12_06.WAV;12;Harad;Harad;Bezimienny;Te tchórzliwe łotry raczej nie grzeszą rozumem.
DIA_HARAD_ORCRUNNING_TOOHARD_12_07.WAV;12;Harad;Harad;Bezimienny;Dorwij ich! Wszystkich. Wtedy będę wiedział, że przydasz nam się w mieście.
DIA_HARAD_ORCRUNNING_DONE_15_00.WAV;15;Harad;Bezimienny;Harad;Twój ork jest już martwy!
DIA_HARAD_ORCRUNNING_DONE_12_01.WAV;12;Harad;Harad;Bezimienny;Dobrze! Więc nie gadaj więcej i pozwól, żeby twoje czyny mówiły za siebie.
DIA_HARAD_ORCSUCCESS_15_00.WAV;15;Harad;Bezimienny;Harad;Mam orkową broń, o którą prosiłeś.
DIA_HARAD_ORCSUCCESS_12_01.WAV;12;Harad;Harad;Bezimienny;Pokaż...
DIA_HARAD_ORCSUCCESS_12_02.WAV;12;Harad;Harad;Bezimienny;JEDNAK TO ZROBIŁEŚ? Znakomicie!
DIA_HARAD_ORCSUCCESS_12_03.WAV;12;Harad;Harad;Bezimienny;Dawno już nie miałem w rękach takiej broni - podczas wojny z orkami byłem żołnierzem.
DIA_HARAD_ORCSUCCESS_12_04.WAV;12;Harad;Harad;Bezimienny;To były ciężkie czasy, mówię ci.
DIA_HARAD_ORCSUCCESS_12_05.WAV;12;Harad;Harad;Bezimienny;Wiedziałem, co robię, kiedy przyjmowałem cię na czeladnika. Dobra robota!
DIA_HARAD_ORCSUCCESS_12_06.WAV;12;Harad;Harad;Bezimienny;Myślałem, że nie zdołasz tego dokonać. Jestem pod wrażeniem.
DIA_HARAD_ORCSUCCESS_12_07.WAV;12;Harad;Harad;Bezimienny;Szkoda, że wybrałeś inną drogę.
DIA_HARAD_ORCSUCCESS_12_08.WAV;12;Harad;Harad;Bezimienny;Przydałbyś mi się.
DIA_HARAD_LEHRLING_15_00.WAV;15;Harad;Bezimienny;Harad;Kiedy mogę zacząć pracę jako twój czeladnik?
DIA_HARAD_LEHRLING_12_01.WAV;12;Harad;Harad;Bezimienny;Przydałby się nam ktoś, kto potrafi stłuc orka.
DIA_HARAD_LEHRLING_12_02.WAV;12;Harad;Harad;Bezimienny;Poza tym Hakon powiedział mi, jak załatwiłeś sprawę z bandytami. Dobra robota!
DIA_HARAD_LEHRLING_12_03.WAV;12;Harad;Harad;Bezimienny;Nie zabiłeś orka, ale Hakon powiedział mi, jak załatwiłeś sprawę z bandytami. Dobra robota.
DIA_HARAD_LEHRLING_12_04.WAV;12;Harad;Harad;Bezimienny;Jeśli chodzi o mnie, możesz zacząć od zaraz.
DIA_HARAD_LEHRLING_12_05.WAV;12;Harad;Harad;Bezimienny;Ale jeśli chodzi o pozostałych mistrzów...
DIA_HARAD_LEHRLING_12_06.WAV;12;Harad;Harad;Bezimienny;Thorben dał ci swoje błogosławieństwo.
DIA_HARAD_LEHRLING_12_07.WAV;12;Harad;Harad;Bezimienny;Stary dobry Thorben chce tylko, byś otrzymał błogosławieństwo bogów. Uważam, że to dobry pomysł.
DIA_HARAD_LEHRLING_12_08.WAV;12;Harad;Harad;Bezimienny;Thorben powiedział, że z nim nie rozmawiałeś.
DIA_HARAD_LEHRLING_12_09.WAV;12;Harad;Harad;Bezimienny;Bosper chciał mnie od tego odwieść. Sam chce, żebyś został jego czeladnikiem.
DIA_HARAD_LEHRLING_12_10.WAV;12;Harad;Harad;Bezimienny;Odbyłem z nim krótką, ale poważną rozmowę na ten temat.
DIA_HARAD_LEHRLING_12_11.WAV;12;Harad;Harad;Bezimienny;W końcu się zgodził.
DIA_HARAD_LEHRLING_12_12.WAV;12;Harad;Harad;Bezimienny;Prosił mnie, żebym dał mu chociaż okazję zainteresowania cię jego zawodem.
DIA_HARAD_LEHRLING_12_13.WAV;12;Harad;Harad;Bezimienny;Dowiedz się co i jak - zawsze możesz podjąć decyzję później. No chyba że nie zależy ci na jego głosie.
DIA_HARAD_LEHRLING_12_14.WAV;12;Harad;Harad;Bezimienny;A Bosper jeszcze cię nie zna.
DIA_HARAD_LEHRLING_12_15.WAV;12;Harad;Harad;Bezimienny;Constantino, jak zwykle, o nic nie dba. Powiedział, że jeśli chodzi o niego, możesz się uczyć, czego tylko chcesz.
DIA_HARAD_LEHRLING_12_16.WAV;12;Harad;Harad;Bezimienny;Constantino powiedział, że jesteś oskarżony w mieście o przestępstwo. Czy to prawda?
DIA_HARAD_LEHRLING_12_17.WAV;12;Harad;Harad;Bezimienny;Jeśli tak, to powinieneś to jak najszybciej wyjaśnić!
DIA_HARAD_LEHRLING_12_18.WAV;12;Harad;Harad;Bezimienny;Constantino nigdy o tobie nie słyszał.
DIA_HARAD_LEHRLING_12_19.WAV;12;Harad;Harad;Bezimienny;A Matteo powiedział, że oddałeś mu jego złoto. Widzi mi się, że jesteś honorowym młodzieńcem.
DIA_HARAD_LEHRLING_12_20.WAV;12;Harad;Harad;Bezimienny;Matteo mówi, że ciągle jesteś mu coś winien. Nie wiem, co jest między wami, ale powinieneś to wyjaśnić.
DIA_HARAD_LEHRLING_12_21.WAV;12;Harad;Harad;Bezimienny;A Matteo twierdzi, że nie rozmawiał z tobą na ten temat.
DIA_HARAD_LEHRLING_12_22.WAV;12;Harad;Harad;Bezimienny;A Matteo powiedział, że nigdy cię nie widział w swoim sklepie.
DIA_HARAD_LEHRLING_12_23.WAV;12;Harad;Harad;Bezimienny;To oznacza, że zaskarbiłeś sobie przychylność wszystkich mistrzów!
DIA_HARAD_LEHRLING_12_24.WAV;12;Harad;Harad;Bezimienny;To oznacza, że zaskarbiłeś sobie przychylność czterech mistrzów. Wystarczy, żebyś został przyjęty na czeladnika.
DIA_HARAD_LEHRLING_12_25.WAV;12;Harad;Harad;Bezimienny;Jesteś gotów, by zacząć u mnie terminować?
DIA_HARAD_LEHRLING_12_26.WAV;12;Harad;Harad;Bezimienny;Aby zostać czeladnikiem w dolnej części miasta, musisz mieć zgodę co najmniej czterech mistrzów.
DIA_HARAD_LEHRLING_12_27.WAV;12;Harad;Harad;Bezimienny;Powinieneś porozmawiać z wszystkimi, którzy wciąż jeszcze nie podjęli decyzji w twojej sprawie.
DIA_HARAD_LEHRLING_12_28.WAV;12;Harad;Harad;Bezimienny;Najpierw musisz udowodnić, że coś potrafisz.
DIA_HARAD_LEHRLING_OK_15_00.WAV;15;Harad;Bezimienny;Harad;Wchodzę w to!
DIA_HARAD_LEHRLING_OK_12_01.WAV;12;Harad;Harad;Bezimienny;Dobrze! Nauczę cię, jak wykuć porządny miecz.
DIA_HARAD_LEHRLING_OK_15_02.WAV;15;Harad;Bezimienny;Harad;Już to potrafię!
DIA_HARAD_LEHRLING_OK_12_03.WAV;12;Harad;Harad;Bezimienny;Cóż, tym lepiej!
DIA_HARAD_LEHRLING_OK_12_04.WAV;12;Harad;Harad;Bezimienny;Poza tym czas, żebyś nabrał sił. Marniejesz mi w oczach!
DIA_HARAD_LEHRLING_LATER_15_00.WAV;15;Harad;Bezimienny;Harad;Dobrze - zastanowię się nad tym.
DIA_HARAD_LEHRLING_LATER_12_01.WAV;12;Harad;Harad;Bezimienny;Nie śpiesz się. Brian będzie tu jeszcze przez jakiś czas.
DIA_HARAD_ZUSTIMMUNG_15_00.WAV;15;Harad;Bezimienny;Harad;Mogę zostać czeladnikiem u innego mistrza?
DIA_HARAD_ZUSTIMMUNG_12_01.WAV;12;Harad;Harad;Bezimienny;Jesteś dobrym człowiekiem.
DIA_HARAD_ZUSTIMMUNG_12_02.WAV;12;Harad;Harad;Bezimienny;Hakon powiedział mi, jak poradziłeś sobie z bandytami.
DIA_HARAD_ZUSTIMMUNG_12_03.WAV;12;Harad;Harad;Bezimienny;Masz moją zgodę.
DIA_HARAD_ZUSTIMMUNG_12_04.WAV;12;Harad;Harad;Bezimienny;Brian jeszcze przez jakiś czas tu będzie. A potem jego miejsce zajmie jakiś silny chłopak.
DIA_HARAD_ZUSTIMMUNG_12_05.WAV;12;Harad;Harad;Bezimienny;Inni mistrzowie mogą nie mieć nic przeciwko. Ja wyrażę jednak zgodę, dopiero kiedy dowiedziesz, że coś umiesz!
DIA_HARAD_ALSLEHRLING_12_00.WAV;12;Harad;Harad;Bezimienny;Jesteś teraz w straży? Jestem z ciebie dumny!
DIA_HARAD_ALSLEHRLING_12_01.WAV;12;Harad;Harad;Bezimienny;Tak długo jak służysz w wojsku, nie będę od ciebie wymagał wykonywania obowiązków czeladniczych.
DIA_HARAD_ALSLEHRLING_12_02.WAV;12;Harad;Harad;Bezimienny;Jeśli jednak będziesz czegoś potrzebować, zawsze możesz do mnie przyjść.
DIA_HARAD_ALSLEHRLING_12_03.WAV;12;Harad;Harad;Bezimienny;Udało ci się wstąpić w szeregi paladynów!
DIA_HARAD_ALSLEHRLING_12_04.WAV;12;Harad;Harad;Bezimienny;Cieszę się, że przyjąłem cię na czeladnika. Nawet pomimo tego, że nie spędziłeś za kowadłem zbyt dużo czasu.
DIA_HARAD_ALSLEHRLING_12_05.WAV;12;Harad;Harad;Bezimienny;Wstąpiłeś do klasztoru. Wolałbym, żebyś został w mieście. Potrzebujemy każdego dobrego człowieka.
DIA_HARAD_ALSLEHRLING_12_06.WAV;12;Harad;Harad;Bezimienny;Widocznie jednak przeznaczone ci było podążać za głosem Innosa.
DIA_HARAD_ALSLEHRLING_12_07.WAV;12;Harad;Harad;Bezimienny;Jeśli będziesz czegoś ode mnie potrzebować, to wiesz, gdzie mnie znaleźć.
DIA_HARAD_ALSLEHRLING_12_08.WAV;12;Harad;Harad;Bezimienny;Dawno cię tutaj nie było. Gdzie się pętasz, hę?
DIA_HARAD_ALSLEHRLING_12_09.WAV;12;Harad;Harad;Bezimienny;To znowu ty...
DIA_HARAD_WAFFEN_15_00.WAV;15;Harad;Bezimienny;Harad;Sprzedajesz też broń?
DIA_HARAD_WAFFEN_12_01.WAV;12;Harad;Harad;Bezimienny;Zapomnij o tym. Wszystko, co robię, trafia do paladynów albo do straży.
