dialog.file;dialog.who;dialog.from;dialog.to;dialog.text
INFO_XARDASDEMON_STONEHEART_15_01.WAV;Demon ognia;Bezimienny;Demon ognia;Oto serce kamiennego golema.
INFO_XARDASDEMON_ICEHEART_15_01.WAV;Demon ognia;Bezimienny;Demon ognia;Czy to serce lodowego golema jest wystarczającym dowodem?
INFO_XARDASDEMON_FIREHEART_15_01.WAV;Demon ognia;Bezimienny;Demon ognia;Może być to serce ognistego golema?
GLOBAL_001_07_00.WAV;Inne;Inne;Bezimienny;*MISSING TEXT*
GLOBAL_001_07_01.WAV;Inne;Inne;Bezimienny;*MISSING TEXT*
GLOBAL_001_07_02.WAV;Inne;Inne;Bezimienny;*MISSING TEXT*
GLOBAL_001_07_03.WAV;Inne;Inne;Bezimienny;*MISSING TEXT*
GLOBAL_001_07_05.WAV;Inne;Inne;Bezimienny;*MISSING TEXT*
SVM_1_STOPMAGIC.WAV;Inne;Inne;Inne;Hej! Żadnej magii!
SVM_1_ISAIDSTOPMAGIC.WAV;Inne;Inne;Inne;Chcesz dostać w ucho? Natychmiast przestań!
SVM_1_WEAPONDOWN.WAV;Inne;Inne;Inne;Schowaj broń!
SVM_1_ISAIDWEAPONDOWN.WAV;Inne;Inne;Inne;Schowaj natychmiast tę cholerną broń!
SVM_1_WATCHYOURAIM.WAV;Inne;Inne;Inne;Odłóż to!
SVM_1_WATCHYOURAIMANGRY.WAV;Inne;Inne;Inne;Chcesz dostać w łeb? To wyceluj we mnie jeszcze raz!
SVM_1_WHATAREYOUDOING.WAV;Inne;Inne;Inne;Uważaj! Spróbuj tego jeszcze raz, a rozwalę ci łeb!
SVM_1_LETSFORGETOURLITTLEFIGHT.WAV;Inne;Inne;Inne;Zapomnijmy o całej sprawie, dobra?
SVM_1_STRANGE.WAV;Inne;Inne;Inne;Wyłaź stąd, sukinsynu!
SVM_1_DIEMONSTER.WAV;Inne;Inne;Inne;Psia twoja mać!
SVM_1_DIEMORTALENEMY.WAV;Inne;Inne;Inne;Już po tobie!
SVM_1_NOWWAIT.WAV;Inne;Inne;Inne;Zaraz dostaniesz...
SVM_1_YOUSTILLNOTHAVEENOUGH.WAV;Inne;Inne;Inne;Widzę, że chcesz oberwać, co?
SVM_1_YOUASKEDFORIT.WAV;Inne;Inne;Inne;Sam się o to prosiłeś!
SVM_1_NOWWAITINTRUDER.WAV;Inne;Inne;Inne;Jak z tobą skończę, nie będzie co zbierać!
SVM_1_IWILLTEACHYOURESPECTFORFOREIGNPROPERTY.WAV;Inne;Inne;Inne;Ostrzegałem cię, żebyś trzymał łapy z dala od moich rzeczy!
SVM_1_DIRTYTHIEF.WAV;Inne;Inne;Inne;Zapłacisz mi za to, złodzieju!
SVM_1_YOUATTACKEDMYCHARGE.WAV;Inne;Inne;Inne;Nikt nie będzie podskakiwał moim kumplom!
SVM_1_YOUKILLEDONEOFUS.WAV;Inne;Inne;Inne;Powaliłeś jednego z naszych. Teraz ja ROZWALĘ ciebie!
SVM_1_DEAD.WAV;Inne;Inne;Inne;Aaaaarg!
SVM_1_AARGH_1.WAV;Inne;Inne;Inne;Aaargh
SVM_1_AARGH_2.WAV;Inne;Inne;Inne;Aaargh
SVM_1_AARGH_3.WAV;Inne;Inne;Inne;Aaargh
SVM_1_BERZERK.WAV;Inne;Inne;Inne;UUAAARRGGGHHH!!!
SVM_1_YOULLBESORRYFORTHIS.WAV;Inne;Inne;Inne;Jeszcze pożałujesz!
SVM_1_YESYES.WAV;Inne;Inne;Inne;Bez paniki! Wygrałeś!
SVM_1_SHITWHATAMONSTER.WAV;Inne;Inne;Inne;Cholera! W nogi!
SVM_1_HELP.WAV;Inne;Inne;Inne;Szlag by to...!
SVM_1_WEWILLMEETAGAIN.WAV;Inne;Inne;Inne;Jeszcze się spotkamy!
SVM_1_NEVERTRYTHATAGAIN.WAV;Inne;Inne;Inne;Spróbuj tego jeszcze raz, a pożałujesz!
SVM_1_ITAKEYOURWEAPON.WAV;Inne;Inne;Inne;Niezła broń! Dawaj ją!
SVM_1_ITOOKYOURORE.WAV;Inne;Inne;Inne;Dzięki za rudę, BOHATERZE!
SVM_1_SHITNOORE.WAV;Inne;Inne;Inne;Biedny głupcze, nawet nie masz przy sobie rudy!
SVM_1_HANDSOFF.WAV;Inne;Inne;Inne;Łapy precz!
SVM_1_GETOUTOFHERE.WAV;Inne;Inne;Inne;Spadaj stąd!
SVM_1_YOUVIOLATEDFORBIDDENTERRITORY.WAV;Inne;Inne;Inne;Hej! Jak tu wlazłeś?!
SVM_1_YOUWANNAFOOLME.WAV;Inne;Inne;Inne;Myślisz, że jestem taki głupi?
SVM_1_WHATSTHISSUPPOSEDTOBE.WAV;Inne;Inne;Inne;Hej, ty? Co się tak skradasz?!
SVM_1_WHYYOUAREINHERE.WAV;Inne;Inne;Inne;Won z mojej chaty, albo wezwę straże!
SVM_1_WHATDIDYOUINTHERE.WAV;Inne;Inne;Inne;Nie masz tu czego szukać! Spadaj!
SVM_1_WISEMOVE.WAV;Inne;Inne;Inne;Mądry chłopiec!
SVM_1_ALARM.WAV;Inne;Inne;Inne;Straż! Tutaj!
SVM_1_INTRUDERALERT.WAV;Inne;Inne;Inne;ALARM! INTRUZ!!!
SVM_1_BEHINDYOU.WAV;Inne;Inne;Inne;Za tobą!
SVM_1_THERESAFIGHT.WAV;Inne;Inne;Inne;A, rozróba!
SVM_1_HEYHEYHEY.WAV;Inne;Inne;Inne;Mocniej!
SVM_1_CHEERFIGHT.WAV;Inne;Inne;Inne;Walczycie jak baby!
SVM_1_CHEERFRIEND.WAV;Inne;Inne;Inne;Wykończ go!
SVM_1_OOH.WAV;Inne;Inne;Inne;Oddaj mu wreszcie!
SVM_1_YEAHWELLDONE.WAV;Inne;Inne;Inne;Dawaj go!
SVM_1_RUNCOWARD.WAV;Inne;Inne;Inne;Wracaj, tchórzu!
SVM_1_HEDEFEATEDHIM.WAV;Inne;Inne;Inne;Facet ma dość!
SVM_1_HEDESERVEDIT.WAV;Inne;Inne;Inne;Należało mu się!
SVM_1_HEKILLEDHIM.WAV;Inne;Inne;Inne;Dlaczego go zabiłeś? Już po tobie!
SVM_1_ITWASAGOODFIGHT.WAV;Inne;Inne;Inne;Niezła walka!
SVM_1_AWAKE.WAV;Inne;Inne;Inne;(Ziewnięcie)
SVM_1_FRIENDLYGREETINGS.WAV;Inne;Inne;Inne;Witaj
SVM_1_ALGREETINGS.WAV;Inne;Inne;Inne;Za Gomeza!
SVM_1_MAGEGREETINGS.WAV;Inne;Inne;Inne;Za potęgę magii!
SVM_1_SECTGREETINGS.WAV;Inne;Inne;Inne;Zbudź się!
SVM_1_THEREHEIS.WAV;Inne;Inne;Inne;Jest tam!
SVM_1_NOLEARNNOPOINTS.WAV;Inne;Inne;Inne;Wróć, jak zdobędziesz trochę doświadczenia.
SVM_1_NOLEARNOVERMAX.WAV;Inne;Inne;Inne;Umiesz już wszystko. Spróbuj zająć się czymś innym.
SVM_1_NOLEARNYOUALREADYKNOW.WAV;Inne;Inne;Inne;Musisz się jeszcze wiele nauczyć zanim zostaniesz Mistrzem!
SVM_1_NOLEARNYOUREBETTER.WAV;Inne;Inne;Inne;Jesteś już lepszy!
SVM_1_HEYYOU.WAV;Inne;Inne;Inne;Hej, ty!
SVM_1_NOTNOW.WAV;Inne;Inne;Inne;Nie teraz!
SVM_1_WHATDOYOUWANT.WAV;Inne;Inne;Inne;Czego chcesz?
SVM_1_ISAIDWHATDOYOUWANT.WAV;Inne;Inne;Inne;Co mogę dla ciebie zrobić?
SVM_1_MAKEWAY.WAV;Inne;Inne;Inne;Przepuść mnie!
SVM_1_OUTOFMYWAY.WAV;Inne;Inne;Inne;Zejdź mi z drogi, człowieku!
SVM_1_YOUDEAFORWHAT.WAV;Inne;Inne;Inne;Głuchy jesteś? RUSZ SIĘ!!!
SVM_1_LOOKINGFORTROUBLEAGAIN.WAV;Inne;Inne;Inne;Znów szukasz kłopotów?
SVM_1_LOOKAWAY.WAV;Inne;Inne;Inne;Uhhhh! Nic nie widziałem!
SVM_1_OKAYKEEPIT.WAV;Inne;Inne;Inne;Dobra, dobra! Zatrzymaj to sobie!
SVM_1_WHATSTHAT.WAV;Inne;Inne;Inne;Co to było?
SVM_1_THATSMYWEAPON.WAV;Inne;Inne;Inne;Paradujesz sobie z MOJĄ bronią!
SVM_1_GIVEITTOME.WAV;Inne;Inne;Inne;Dawaj to!
SVM_1_YOUCANKEEPTHECRAP.WAV;Inne;Inne;Inne;Zatrzymaj to sobie! I tak tego nie potrzebuję!
SVM_1_THEYKILLEDMYFRIEND.WAV;Inne;Inne;Inne;Załatwili jednego z naszych. Jak dorwę tego, co to zrobił...
SVM_1_YOUDISTURBEDMYSLUMBER.WAV;Inne;Inne;Inne;Cholera, czemu mnie budzisz?
SVM_1_SUCKERGOTSOME.WAV;Inne;Inne;Inne;Dostałeś baty? Należało ci się!
SVM_1_SUCKERDEFEATEDEBR.WAV;Inne;Inne;Inne;Pobiłeś Magnata! Jest na ciebie wściekły!
SVM_1_SUCKERDEFEATEDGUR.WAV;Inne;Inne;Inne;Powaliłeś Guru. Zdajesz się przyciągać kłopoty jak magnes!
SVM_1_SUCKERDEFEATEDMAGE.WAV;Inne;Inne;Inne;Pokonałeś maga. To nie był najlepszy pomysł...
SVM_1_SUCKERDEFEATEDNOV_GUARD.WAV;Inne;Inne;Inne;Nie możesz tak po prostu bić Nowicjuszy!
SVM_1_SUCKERDEFEATEDVLK_GUARD.WAV;Inne;Inne;Inne;Zostaw moich chłopców w spokoju!
SVM_1_YOUDEFEATEDMYCOMRADE.WAV;Inne;Inne;Inne;Pobiłeś mojego kumpla...
SVM_1_YOUDEFEATEDNOV_GUARD.WAV;Inne;Inne;Inne;Nie tolerujemy tutaj takich jak ty!
SVM_1_YOUDEFEATEDVLK_GUARD.WAV;Inne;Inne;Inne;Jak pobijesz któregoś z moich podopiecznych, będą kłopoty!
SVM_1_YOUSTOLEFROMME.WAV;Inne;Inne;Inne;Ty dupku! Jak śmiesz mnie okradać! Nigdy więcej tego nie próbuj!
SVM_1_YOUSTOLEFROMUS.WAV;Inne;Inne;Inne;Oddawaj nam nasze rzeczy! Ale już!
SVM_1_YOUSTOLEFROMEBR.WAV;Inne;Inne;Inne;Okradłeś Magnatów! Co ci strzeliło do głowy?
SVM_1_YOUSTOLEFROMGUR.WAV;Inne;Inne;Inne;Okradłeś Guru? Szkoda tylko, że dałeś się złapać!
SVM_1_STOLEFROMMAGE.WAV;Inne;Inne;Inne;Okradłeś magów? Brak ci piątej klepki, czy co?
SVM_1_YOUKILLEDMYFRIEND.WAV;Inne;Inne;Inne;Jeden z naszych ludzi nie żyje, a ty maczałeś w tym palce. Następny podejrzany ruch i będziesz martwy!
SVM_1_YOUKILLEDEBR.WAV;Inne;Inne;Inne;Zabiłeś Magnata! Stary, odbiło ci?!
SVM_1_YOUKILLEDGUR.WAV;Inne;Inne;Inne;Zabiłeś Guru! Nie mogę w to uwierzyć!
SVM_1_YOUKILLEDMAGE.WAV;Inne;Inne;Inne;Zabiłeś maga! Jak zamierzasz się z tego wytłumaczyć?!
SVM_1_YOUKILLEDOCFOLK.WAV;Inne;Inne;Inne;Zginął członek Starego Obozu i twoje imię padło w związku z tą sprawą...
SVM_1_YOUKILLEDNCFOLK.WAV;Inne;Inne;Inne;Nowy Obóz poniósł niepowetowaną stratę, i wygląda na to, że maczałeś w tym palce!
SVM_1_YOUKILLEDPSIFOLK.WAV;Inne;Inne;Inne;Bractwo utraciło jednego z wiernych, i to ty masz go na sumieniu!
SVM_1_GETTHINGSRIGHT.WAV;Inne;Inne;Inne;Nie łatwo będzie to odkręcić!
SVM_1_YOUDEFEATEDMEWELL.WAV;Inne;Inne;Inne;To była uczciwa walka! Nieźle mi się oberwało, stary!
SVM_1_SMALLTALK01.WAV;Rozmowa;Rozmowa;Rozmowa;... co za gówno ...
SVM_1_SMALLTALK02.WAV;Rozmowa;Rozmowa;Rozmowa;... może, ale kogo to obchodzi? ...
SVM_1_SMALLTALK03.WAV;Rozmowa;Rozmowa;Rozmowa;... głupota ...
SVM_1_SMALLTALK04.WAV;Rozmowa;Rozmowa;Rozmowa;... lepiej się do tego nie mieszać ...
SVM_1_SMALLTALK05.WAV;Rozmowa;Rozmowa;Rozmowa;... nie mój problem ...
SVM_1_SMALLTALK06.WAV;Rozmowa;Rozmowa;Rozmowa;... od razu wiedziałem, że będą kłopoty ...
SVM_1_SMALLTALK07.WAV;Rozmowa;Rozmowa;Rozmowa;... dlaczego zawsze tak się dzieje? ...
SVM_1_SMALLTALK08.WAV;Rozmowa;Rozmowa;Rozmowa;... to się już nie powtórzy ...
SVM_1_SMALLTALK09.WAV;Rozmowa;Rozmowa;Rozmowa;... w tej historii musi być jednak ziarno prawdy ...
SVM_1_SMALLTALK10.WAV;Rozmowa;Rozmowa;Rozmowa;... skończ tę paplaninę, co? ...
SVM_1_SMALLTALK11.WAV;Rozmowa;Rozmowa;Rozmowa;... ja tam się nie mieszam ...
SVM_1_SMALLTALK12.WAV;Rozmowa;Rozmowa;Rozmowa;... nie powinieneś wierzyć we wszystko ...
SVM_1_SMALLTALK13.WAV;Rozmowa;Rozmowa;Rozmowa;... nie chciałbym być teraz w jego skórze ...
SVM_1_SMALLTALK14.WAV;Rozmowa;Rozmowa;Rozmowa;... zawsze to samo ...
SVM_1_SMALLTALK15.WAV;Rozmowa;Rozmowa;Rozmowa;... niektórzy nigdy się nie nauczą ...
SVM_1_SMALLTALK16.WAV;Rozmowa;Rozmowa;Rozmowa;... był czas, kiedy takie sprawy załatwiano inaczej ...
SVM_1_SMALLTALK17.WAV;Rozmowa;Rozmowa;Rozmowa;... ludzie zawsze gadają ...
SVM_1_SMALLTALK18.WAV;Rozmowa;Rozmowa;Rozmowa;... nie będę dalej słuchał tej paplaniny ...
SVM_1_SMALLTALK19.WAV;Rozmowa;Rozmowa;Rozmowa;... w dzisiejszych czasach na nikim nie można polegać, ot co! ...
SVM_1_SMALLTALK20.WAV;Rozmowa;Rozmowa;Rozmowa;... to się chyba nigdy nie skończy ...
SVM_1_SMALLTALK21.WAV;Rozmowa;Rozmowa;Rozmowa;... pewnie masz rację ...
SVM_1_SMALLTALK22.WAV;Rozmowa;Rozmowa;Rozmowa;... czekaj. Lepiej się w nic nie pakować ...
SVM_1_SMALLTALK23.WAV;Rozmowa;Rozmowa;Rozmowa;... myślałem, że to się skończyło już dawno temu ...
SVM_1_SMALLTALK24.WAV;Rozmowa;Rozmowa;Rozmowa;... pogadajmy lepiej o czymś innym ...
SVM_1_OM.WAV;Inne;Inne;Inne;Ommm
SVM_2_STOPMAGIC.WAV;Inne;Inne;Inne;Żadnej magii!
SVM_2_ISAIDSTOPMAGIC.WAV;Inne;Inne;Inne;Hej! Powiedziałem: żadnej magii!
SVM_2_WEAPONDOWN.WAV;Inne;Inne;Inne;No już, schowaj to!
SVM_2_ISAIDWEAPONDOWN.WAV;Inne;Inne;Inne;Schowaj broń!
SVM_2_WATCHYOURAIM.WAV;Inne;Inne;Inne;Uważaj gdzie celujesz, baranie!
SVM_2_WATCHYOURAIMANGRY.WAV;Inne;Inne;Inne;Wyceluj we mnie jeszcze raz to się zdenerwuję!
SVM_2_WHATAREYOUDOING.WAV;Inne;Inne;Inne;Hej, co to ma znaczyć?
SVM_2_LETSFORGETOURLITTLEFIGHT.WAV;Inne;Inne;Inne;Zapomnijmy o całej sprawie, dobra?
SVM_2_STRANGE.WAV;Inne;Inne;Inne;Dziwne! Gdzie on się podział?!
SVM_2_DIEMONSTER.WAV;Inne;Inne;Inne;Jeszcze jeden!
SVM_2_DIEMORTALENEMY.WAV;Inne;Inne;Inne;Obawiam się, że muszę z tobą skończyć!
SVM_2_NOWWAIT.WAV;Inne;Inne;Inne;Sam jesteś sobie winien!
SVM_2_YOUSTILLNOTHAVEENOUGH.WAV;Inne;Inne;Inne;Wciąż nie masz dość?
SVM_2_YOUASKEDFORIT.WAV;Inne;Inne;Inne;Cóż, skoro tego chcesz!
SVM_2_NOWWAITINTRUDER.WAV;Inne;Inne;Inne;Wiesz, że nie masz tu czego szukać!
SVM_2_IWILLTEACHYOURESPECTFORFOREIGNPROPERTY.WAV;Inne;Inne;Inne;Trzymaj łapy z dala o rzeczy, które nie należą do ciebie!
SVM_2_DIRTYTHIEF.WAV;Inne;Inne;Inne;Okradłeś mnie! Nie daruję ci tego!
SVM_2_YOUATTACKEDMYCHARGE.WAV;Inne;Inne;Inne;Nikt nie będzie podskakiwał moim chłopcom!
SVM_2_YOUKILLEDONEOFUS.WAV;Inne;Inne;Inne;Zabiłeś jednego z nas! Zapłacisz za to!
SVM_2_DEAD.WAV;Inne;Inne;Inne;Aaarg!
SVM_2_AARGH_1.WAV;Inne;Inne;Inne;Aargh
SVM_2_AARGH_2.WAV;Inne;Inne;Inne;Aargh
SVM_2_AARGH_3.WAV;Inne;Inne;Inne;Aargh
SVM_2_BERZERK.WAV;Inne;Inne;Inne;UUAAARRGGGHHH!!!
SVM_2_YOULLBESORRYFORTHIS.WAV;Inne;Inne;Inne;Jeszcze pożałujesz!
SVM_2_YESYES.WAV;Inne;Inne;Inne;Spokojnie, spokojnie, wygrałeś!
SVM_2_SHITWHATAMONSTER.WAV;Inne;Inne;Inne;Ja... eee... pójdę zawołać pomoc!
SVM_2_HELP.WAV;Inne;Inne;Inne;Nie mam czasu, muszę jeszcze coś załatwić!
SVM_2_WEWILLMEETAGAIN.WAV;Inne;Inne;Inne;Zobaczysz, jeszcze się spotkamy
SVM_2_NEVERTRYTHATAGAIN.WAV;Inne;Inne;Inne;Nigdy więcej tego nie próbuj!
SVM_2_ITAKEYOURWEAPON.WAV;Inne;Inne;Inne;JA wezmę tę broń!
SVM_2_ITOOKYOURORE.WAV;Inne;Inne;Inne;I tak nie potrzebujesz tej rudy!
SVM_2_SHITNOORE.WAV;Inne;Inne;Inne;Nie masz rudy? To chyba nie jest twój szczęśliwy dzień!
SVM_2_HANDSOFF.WAV;Inne;Inne;Inne;Łapy precz!
SVM_2_GETOUTOFHERE.WAV;Inne;Inne;Inne;Wynoś się stąd!
SVM_2_YOUVIOLATEDFORBIDDENTERRITORY.WAV;Inne;Inne;Inne;Hej! Jak tu wlazłeś?!
SVM_2_YOUWANNAFOOLME.WAV;Inne;Inne;Inne;Nie próbuj robić ze mnie głupca, albo pożałujesz!
SVM_2_WHATSTHISSUPPOSEDTOBE.WAV;Inne;Inne;Inne;Czemu się tak skradasz?
SVM_2_WHYYOUAREINHERE.WAV;Inne;Inne;Inne;Precz z mojej chaty, albo wezwę straże!
SVM_2_WHATDIDYOUINTHERE.WAV;Inne;Inne;Inne;Trzymaj się z dala od naszych chat!
SVM_2_WISEMOVE.WAV;Inne;Inne;Inne;Mądra decyzja!
SVM_2_ALARM.WAV;Inne;Inne;Inne;Straż! Tutaj!
SVM_2_INTRUDERALERT.WAV;Inne;Inne;Inne;ALARM!!
SVM_2_BEHINDYOU.WAV;Inne;Inne;Inne;Za tobą!
SVM_2_THERESAFIGHT.WAV;Inne;Inne;Inne;A, rozróba!
SVM_2_HEYHEYHEY.WAV;Inne;Inne;Inne;To już wszystko?!
SVM_2_CHEERFIGHT.WAV;Inne;Inne;Inne;No obudź się, królewno!
SVM_2_CHEERFRIEND.WAV;Inne;Inne;Inne;Niezły cios!
SVM_2_OOH.WAV;Inne;Inne;Inne;Musiało boleć!
SVM_2_YEAHWELLDONE.WAV;Inne;Inne;Inne;Jeszcze się rusza.
SVM_2_RUNCOWARD.WAV;Inne;Inne;Inne;Zostań tu, mięczaku!
SVM_2_HEDEFEATEDHIM.WAV;Inne;Inne;Inne;Facet ma dość!
SVM_2_HEDESERVEDIT.WAV;Inne;Inne;Inne;Należało mu się!
SVM_2_HEKILLEDHIM.WAV;Inne;Inne;Inne;Zabiłeś go! Nie było innego wyjścia?
SVM_2_ITWASAGOODFIGHT.WAV;Inne;Inne;Inne;Niezła walka, ale ciut za krótka.
SVM_2_AWAKE.WAV;Inne;Inne;Inne;(Ziewnięcie)
SVM_2_FRIENDLYGREETINGS.WAV;Inne;Inne;Inne;Witaj.
SVM_2_ALGREETINGS.WAV;Inne;Inne;Inne;Za Gomeza!
SVM_2_MAGEGREETINGS.WAV;Inne;Inne;Inne;Za potęgę magii!
SVM_2_SECTGREETINGS.WAV;Inne;Inne;Inne;Zbudź się!
SVM_2_THEREHEIS.WAV;Inne;Inne;Inne;Tutaj.
SVM_2_NOLEARNNOPOINTS.WAV;Inne;Inne;Inne;Nie mogę cię niczego nauczyć. Brak ci doświadczenia.
SVM_2_NOLEARNOVERMAX.WAV;Inne;Inne;Inne;Umiesz już wszystko. Spróbuj zająć się czymś innym.
SVM_2_NOLEARNYOUALREADYKNOW.WAV;Inne;Inne;Inne;Musisz się jeszcze wiele nauczyć zanim zostaniesz Mistrzem!
SVM_2_NOLEARNYOUREBETTER.WAV;Inne;Inne;Inne;Jesteś już lepszy!
SVM_2_HEYYOU.WAV;Inne;Inne;Inne;Hej, ty!
SVM_2_NOTNOW.WAV;Inne;Inne;Inne;Nie teraz!
SVM_2_WHATDOYOUWANT.WAV;Inne;Inne;Inne;Czego chcesz?
SVM_2_ISAIDWHATDOYOUWANT.WAV;Inne;Inne;Inne;Co mogę dla ciebie zrobić?
SVM_2_MAKEWAY.WAV;Inne;Inne;Inne;Przepuść mnie!
SVM_2_OUTOFMYWAY.WAV;Inne;Inne;Inne;Zejdź mi z drogi!
SVM_2_YOUDEAFORWHAT.WAV;Inne;Inne;Inne;Złaź mi z drogi, albo oberwiesz w ucho!
SVM_2_LOOKINGFORTROUBLEAGAIN.WAV;Inne;Inne;Inne;Znowu szukasz kłopotów?
SVM_2_LOOKAWAY.WAV;Inne;Inne;Inne;Ja NIC nie widziałem! Nie ma sprawy!
SVM_2_OKAYKEEPIT.WAV;Inne;Inne;Inne;Dobra! Weź to sobie!
SVM_2_WHATSTHAT.WAV;Inne;Inne;Inne;Co? Jak?
SVM_2_THATSMYWEAPON.WAV;Inne;Inne;Inne;Hej, czy to nie jest przypadkiem moja broń?!
SVM_2_GIVEITTOME.WAV;Inne;Inne;Inne;No już, daj mi to!
SVM_2_YOUCANKEEPTHECRAP.WAV;Inne;Inne;Inne;I tak nie będę tego potrzebował!
SVM_2_THEYKILLEDMYFRIEND.WAV;Inne;Inne;Inne;Ktoś załatwił jednego z naszych. Jak dorwiemy faceta - wyląduje w piachu.
SVM_2_YOUDISTURBEDMYSLUMBER.WAV;Inne;Inne;Inne;Czemu mnie obudziłeś?
SVM_2_SUCKERGOTSOME.WAV;Inne;Inne;Inne;Dostałeś w dziób? I bardzo dobrze!
SVM_2_SUCKERDEFEATEDEBR.WAV;Inne;Inne;Inne;Pokonałeś Magnata!
SVM_2_SUCKERDEFEATEDGUR.WAV;Inne;Inne;Inne;Powaliłeś Guru?! Nie wiem czy to jeszcze odwaga, czy już głupota!
SVM_2_SUCKERDEFEATEDMAGE.WAV;Inne;Inne;Inne;Pokonać maga... musisz być dzielnym człowiekiem!
SVM_2_SUCKERDEFEATEDNOV_GUARD.WAV;Inne;Inne;Inne;Dbam tutaj o porządek!
SVM_2_SUCKERDEFEATEDVLK_GUARD.WAV;Inne;Inne;Inne;Nieważne, o co poszło! Atakując Kopacza prosisz się o kłopoty!
SVM_2_YOUDEFEATEDMYCOMRADE.WAV;Inne;Inne;Inne;Pobiłeś mojego kumpla...
SVM_2_YOUDEFEATEDNOV_GUARD.WAV;Inne;Inne;Inne;Zostaw Nowicjuszy w spokoju!
SVM_2_YOUDEFEATEDVLK_GUARD.WAV;Inne;Inne;Inne;Żadnej rozróby z moimi chłopcami! Zrozumiano?!
SVM_2_YOUSTOLEFROMME.WAV;Inne;Inne;Inne;Dlaczego mnie okradłeś?
SVM_2_YOUSTOLEFROMUS.WAV;Inne;Inne;Inne;Masz tu coś, co należy do nas, a my chcemy to z powrotem!
SVM_2_YOUSTOLEFROMEBR.WAV;Inne;Inne;Inne;Stary! Okradłeś Magnatów! Ale się wściekną.
SVM_2_YOUSTOLEFROMGUR.WAV;Inne;Inne;Inne;Okradłeś Guru! Masz szczęście, że cię nie złapali!
SVM_2_STOLEFROMMAGE.WAV;Inne;Inne;Inne;Magowie nie lubią, gdy ktoś grzebie w ich rzeczach!
SVM_2_YOUKILLEDMYFRIEND.WAV;Inne;Inne;Inne;Masz na sumieniu jednego z naszych! Jeszcze jeden taki wybryk i trafisz do piachu!
SVM_2_YOUKILLEDEBR.WAV;Inne;Inne;Inne;Zabiłeś Magnata! Stary, odbiło ci?!
SVM_2_YOUKILLEDGUR.WAV;Inne;Inne;Inne;Zabiłeś Guru! Nie mogę w to uwierzyć!
SVM_2_YOUKILLEDMAGE.WAV;Inne;Inne;Inne;Zabiłeś maga! Jak zamierzasz się z tego wytłumaczyć?!
SVM_2_YOUKILLEDOCFOLK.WAV;Inne;Inne;Inne;Zginął członek Starego Obozu i twoje imię padło w związku z tą sprawą...
SVM_2_YOUKILLEDNCFOLK.WAV;Inne;Inne;Inne;Nowy Obóz poniósł niepowetowaną stratę, i wygląda na to, że maczałeś w tym palce!
SVM_2_YOUKILLEDPSIFOLK.WAV;Inne;Inne;Inne;Bractwo utraciło jednego z wiernych, i to ty masz go na sumieniu!
SVM_2_GETTHINGSRIGHT.WAV;Inne;Inne;Inne;Wiesz jak trudno jest coś takiego odkręcić?!
SVM_2_YOUDEFEATEDMEWELL.WAV;Inne;Inne;Inne;Tak, pokonałeś mnie! To była piękna walka, ale teraz daj już sobie spokój!
SVM_2_SMALLTALK01.WAV;Rozmowa;Rozmowa;Rozmowa;... jeśli myślisz, że ...
SVM_2_SMALLTALK02.WAV;Rozmowa;Rozmowa;Rozmowa;... może ...
SVM_2_SMALLTALK03.WAV;Rozmowa;Rozmowa;Rozmowa;... to nie było zbyt mądre ...
SVM_2_SMALLTALK04.WAV;Rozmowa;Rozmowa;Rozmowa;... lepiej się do tego nie mieszać ...
SVM_2_SMALLTALK05.WAV;Rozmowa;Rozmowa;Rozmowa;... to nie mój problem ...
SVM_2_SMALLTALK06.WAV;Rozmowa;Rozmowa;Rozmowa;... od razu wiedziałem, że będą kłopoty ...
SVM_2_SMALLTALK07.WAV;Rozmowa;Rozmowa;Rozmowa;... tylko zachowaj to dla siebie. Inni nie powinni wiedzieć ...
SVM_2_SMALLTALK08.WAV;Rozmowa;Rozmowa;Rozmowa;... to się już więcej nie powtórzy ...
SVM_2_SMALLTALK09.WAV;Rozmowa;Rozmowa;Rozmowa;... w tej historii musi być jednak ziarno prawdy ...
SVM_2_SMALLTALK10.WAV;Rozmowa;Rozmowa;Rozmowa;... musisz uważać na to, co mówisz przy obcych ...
SVM_2_SMALLTALK11.WAV;Rozmowa;Rozmowa;Rozmowa;... tak długo, jak mnie to nie dotyczy ...
SVM_2_SMALLTALK12.WAV;Rozmowa;Rozmowa;Rozmowa;... nie powinieneś wierzyć we wszystko ...
SVM_2_SMALLTALK13.WAV;Rozmowa;Rozmowa;Rozmowa;... ale nie chciałbym być w jego skórze ...
SVM_2_SMALLTALK14.WAV;Rozmowa;Rozmowa;Rozmowa;... zawsze to samo ...
SVM_2_SMALLTALK15.WAV;Rozmowa;Rozmowa;Rozmowa;... niektórzy nigdy się nie nauczą ...
SVM_2_SMALLTALK16.WAV;Rozmowa;Rozmowa;Rozmowa;... kiedyś takie sprawy załatwiało się inaczej ...
SVM_2_SMALLTALK17.WAV;Rozmowa;Rozmowa;Rozmowa;... ludzie zawsze gadają ...
SVM_2_SMALLTALK18.WAV;Rozmowa;Rozmowa;Rozmowa;... mam już dość tej paplaniny ...
